schema,ticker,rebalance_date,end_date,error
definition,ROK,2022-12-27,2022-12-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127346c30>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,ROK,2022-12-27,2023-01-31,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x105638ce0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,SJM,2022-12-27,2022-12-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127346060>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,SJM,2022-12-27,2023-01-31,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x117856bd0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,TPR,2022-12-27,2022-12-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127346720>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,TPR,2022-12-27,2023-01-31,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x117856f60>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,WYNN,2022-12-27,2022-12-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x117856510>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,WYNN,2022-12-27,2023-01-31,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1273dd700>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,AFL,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x117854b60>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,AFL,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1273c2480>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,BLK,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1273c26f0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,BLK,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1273c34d0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,CL,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1273c1550>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,CL,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1274ede80>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,CLX,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1273c1c70>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,CLX,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1178389b0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,CPB,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1273c0470>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,CPB,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127104620>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,ED,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x117855f40>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,ED,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x117856f60>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,EXPD,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x117856c00>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,EXPD,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1178578f0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,FCX,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127345a00>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,FCX,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x117857410>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,FSLR,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127344c80>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,FSLR,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127347cb0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,GIS,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127345e80>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,GIS,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127344c80>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,ITW,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127195bb0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,ITW,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127196a80>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,KMB,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x12742e630>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,KMB,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127345910>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,MKTX,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x12742ebd0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,MKTX,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x12742caa0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,MTD,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1274ec9b0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,MTD,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1274ecf80>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,NUE,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1274ef890>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,NUE,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x12742ef90>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,PRU,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1273d6870>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,PRU,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x12742f4a0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,RCL,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x12742c830>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,RCL,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127196ab0>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
definition,SJM,2023-01-23,2023-01-23,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x12742fd10>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
OHLCV-1d,SJM,2023-01-23,2023-02-27,"HTTPSConnectionPool(host='hist.databento.com', port=443): Max retries exceeded with url: /v0/timeseries.get_range (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x127345610>: Failed to resolve 'hist.databento.com' ([Errno 8] nodename nor servname provided, or not known)""))"
